Loyalty Number,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Cohort,Status,Enrollment Date,Cancellation Date,Tenure Months,Salary Clean,Salary Missing,CLV Band,Card Rank
216573,Ontario,Toronto,M2M 7K8,Female,Bachelor,49458.0,Married,Nova,4724.79,Standard,2013,1,,,Pre-2018 Standard,Active,2013-01-01,,71,49458.0,False,4-6k,2
727952,Alberta,Peace River,T9O 2W2,Female,Bachelor,49458.0,Married,Nova,4724.79,Standard,2018,5,,,2018 Standard,Active,2018-05-01,,7,49458.0,False,4-6k,2
323099,British Columbia,Vancouver,V1E 4R6,Male,High School or Below,45384.0,Married,Nova,4726.87,Standard,2018,7,,,2018 Standard,Active,2018-07-01,,5,45384.0,False,4-6k,2
538042,British Columbia,Vancouver,V6E 3D9,Female,High School or Below,45384.0,Married,Nova,4726.87,Standard,2015,12,,,Pre-2018 Standard,Active,2015-12-01,,36,45384.0,False,4-6k,2
601143,Prince Edward Island,Charlottetown,C1A 6E8,Female,High School or Below,45384.0,Married,Nova,4726.87,Standard,2012,9,,,Pre-2018 Standard,Active,2012-09-01,,75,45384.0,False,4-6k,2
641827,British Columbia,Vancouver,V6E 3Z3,Male,High School or Below,45384.0,Married,Nova,4726.87,Standard,2014,3,2014.0,11.0,Pre-2018 Standard,Cancelled,2014-03-01,2014-11-01,8,45384.0,False,4-6k,2
798871,Ontario,Ottawa,K1G 4Z0,Male,High School or Below,45384.0,Married,Nova,4726.87,Standard,2015,7,,,Pre-2018 Standard,Active,2015-07-01,,41,45384.0,False,4-6k,2
200326,Quebec,Montreal,H2Y 4R4,Female,College,,Married,Nova,4727.83,Standard,2016,9,,,Pre-2018 Standard,Active,2016-09-01,,27,,True,4-6k,2
434430,Manitoba,Winnipeg,R2C 0M5,Male,College,,Married,Nova,4727.83,Standard,2016,2,2016.0,11.0,Pre-2018 Standard,Cancelled,2016-02-01,2016-11-01,9,,True,4-6k,2
872669,Ontario,Toronto,P2T 6G3,Female,High School or Below,80235.0,Divorced,Nova,4729.59,Standard,2012,10,,,Pre-2018 Standard,Active,2012-10-01,,74,80235.0,False,4-6k,2
992065,Alberta,Banff,T4V 1D4,Female,Bachelor,83007.0,Married,Nova,4731.75,Standard,2017,10,2018.0,6.0,Pre-2018 Standard,Cancelled,2017-10-01,2018-06-01,8,83007.0,False,4-6k,2
718887,Quebec,Montreal,H2T 2J6,Male,College,,Single,Nova,4734.26,Standard,2014,3,,,Pre-2018 Standard,Active,2014-03-01,,57,,True,4-6k,2
238647,Quebec,Montreal,H4G 3T4,Male,Bachelor,78722.0,Married,Nova,4737.84,Standard,2016,5,,,Pre-2018 Standard,Active,2016-05-01,,31,78722.0,False,4-6k,2
757270,Alberta,Edmonton,T9G 1W3,Male,College,,Married,Nova,4737.87,Standard,2016,12,2017.0,8.0,Pre-2018 Standard,Cancelled,2016-12-01,2017-08-01,8,,True,4-6k,2
924489,Ontario,Toronto,M2M 7K8,Female,College,,Married,Nova,4737.87,Standard,2017,5,,,Pre-2018 Standard,Active,2017-05-01,,19,,True,4-6k,2
453165,Alberta,Banff,T4V 1D4,Female,College,,Single,Nova,4738.99,Standard,2017,3,2017.0,6.0,Pre-2018 Standard,Cancelled,2017-03-01,2017-06-01,3,,True,4-6k,2
998972,British Columbia,West Vancouver,V6V 8Z3,Female,College,,Married,Nova,4739.3,Standard,2013,6,2017.0,12.0,Pre-2018 Standard,Cancelled,2013-06-01,2017-12-01,54,,True,4-6k,2
695385,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,68089.0,Married,Nova,4739.35,Standard,2014,7,2015.0,8.0,Pre-2018 Standard,Cancelled,2014-07-01,2015-08-01,13,68089.0,False,4-6k,2
947635,Quebec,Hull,J8Y 3Z5,Female,Bachelor,57546.0,Single,Nova,4739.86,Standard,2016,11,,,Pre-2018 Standard,Active,2016-11-01,,25,57546.0,False,4-6k,2
249466,Ontario,Toronto,P1L 8X8,Male,College,,Single,Nova,4741.81,Standard,2015,4,,,Pre-2018 Standard,Active,2015-04-01,,44,,True,4-6k,2
862659,British Columbia,Vancouver,V5R 1W3,Male,College,,Single,Nova,4741.81,Standard,2013,12,2018.0,3.0,Pre-2018 Standard,Cancelled,2013-12-01,2018-03-01,51,,True,4-6k,2
987153,Quebec,Montreal,H2Y 2W2,Male,Bachelor,78659.0,Married,Nova,4742.11,Standard,2014,7,,,Pre-2018 Standard,Active,2014-07-01,,53,78659.0,False,4-6k,2
985374,Quebec,Montreal,H2T 9K8,Male,Bachelor,89419.0,Married,Nova,4742.62,Standard,2016,4,,,Pre-2018 Standard,Active,2016-04-01,,32,89419.0,False,4-6k,2
485282,Quebec,Montreal,H2T 2J6,Male,Bachelor,92944.0,Married,Nova,4743.69,Standard,2012,11,,,Pre-2018 Standard,Active,2012-11-01,,73,92944.0,False,4-6k,2
851830,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,92944.0,Married,Nova,4743.69,Standard,2013,5,,,Pre-2018 Standard,Active,2013-05-01,,67,92944.0,False,4-6k,2
253852,Alberta,Peace River,T9O 2W2,Male,Doctor,112349.0,Married,Nova,4746.69,Standard,2014,2,,,Pre-2018 Standard,Active,2014-02-01,,58,112349.0,False,4-6k,2
746863,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,71458.0,Married,Nova,4746.76,Standard,2018,11,,,2018 Standard,Active,2018-11-01,,1,71458.0,False,4-6k,2
958923,Ontario,Toronto,M2M 7K8,Male,Bachelor,62761.0,Single,Nova,4747.73,Standard,2012,9,,,Pre-2018 Standard,Active,2012-09-01,,75,62761.0,False,4-6k,2
777871,Nova Scotia,Halifax,B3J 9S2,Female,College,,Single,Nova,4748.79,Standard,2012,10,,,Pre-2018 Standard,Active,2012-10-01,,74,,True,4-6k,2
976623,British Columbia,Dawson Creek,U5I 4F1,Female,College,,Single,Nova,4754.45,Standard,2013,5,,,Pre-2018 Standard,Active,2013-05-01,,67,,True,4-6k,2
338212,Quebec,Hull,J8Y 3Z5,Female,Bachelor,54507.0,Divorced,Nova,4754.65,Standard,2015,11,,,Pre-2018 Standard,Active,2015-11-01,,37,54507.0,False,4-6k,2
897387,British Columbia,Victoria,V10 6T5,Male,Bachelor,54507.0,Divorced,Nova,4754.65,Standard,2013,11,,,Pre-2018 Standard,Active,2013-11-01,,61,54507.0,False,4-6k,2
460058,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,84734.0,Married,Nova,4755.76,Standard,2017,7,,,Pre-2018 Standard,Active,2017-07-01,,17,84734.0,False,4-6k,2
158400,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,67717.0,Divorced,Nova,4756.91,Standard,2014,9,,,Pre-2018 Standard,Active,2014-09-01,,51,67717.0,False,4-6k,2
662880,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,81290.0,Married,Nova,4757.24,Standard,2014,10,,,Pre-2018 Standard,Active,2014-10-01,,50,81290.0,False,4-6k,2
179489,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,85182.0,Married,Nova,4758.19,Standard,2018,9,,,2018 Standard,Active,2018-09-01,,3,85182.0,False,4-6k,2
508501,Manitoba,Winnipeg,R3R 3T4,Male,Bachelor,99465.0,Married,Nova,4758.47,Standard,2012,8,,,Pre-2018 Standard,Active,2012-08-01,,76,99465.0,False,4-6k,2
382953,British Columbia,Vancouver,V6E 3Z3,Male,College,,Single,Nova,4758.56,Standard,2012,10,,,Pre-2018 Standard,Active,2012-10-01,,74,,True,4-6k,2
845180,Ontario,Trenton,K8V 4B2,Female,College,,Single,Nova,4758.56,Standard,2018,1,,,2018 Standard,Active,2018-01-01,,11,,True,4-6k,2
209357,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,51479.0,Married,Nova,4759.62,Standard,2015,5,,,Pre-2018 Standard,Active,2015-05-01,,43,51479.0,False,4-6k,2
705243,Ontario,Toronto,P1J 8T7,Male,Bachelor,51479.0,Married,Nova,4759.62,Standard,2015,1,,,Pre-2018 Standard,Active,2015-01-01,,47,51479.0,False,4-6k,2
371580,Ontario,Sudbury,M5V 1G5,Female,High School or Below,53086.0,Married,Nova,4762.56,Standard,2012,6,,,Pre-2018 Standard,Active,2012-06-01,,78,53086.0,False,4-6k,2
290109,New Brunswick,Fredericton,E3B 2H2,Female,College,,Divorced,Nova,16468.22,2018 Promotion,2018,3,,,2018 Promotion,Active,2018-03-01,,9,,True,10-20k,2
771259,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,83445.0,Married,Nova,4766.65,Standard,2014,2,,,Pre-2018 Standard,Active,2014-02-01,,58,83445.0,False,4-6k,2
404434,Newfoundland,St. John's,A1C 6H9,Female,College,,Single,Nova,4767.69,Standard,2012,7,,,Pre-2018 Standard,Active,2012-07-01,,77,,True,4-6k,2
164226,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,69331.0,Married,Nova,4768.96,Standard,2014,4,,,Pre-2018 Standard,Active,2014-04-01,,56,69331.0,False,4-6k,2
794620,Quebec,Montreal,H2T 9K8,Female,Bachelor,69331.0,Married,Nova,4768.96,Standard,2018,7,,,2018 Standard,Active,2018-07-01,,5,69331.0,False,4-6k,2
101148,British Columbia,West Vancouver,V6V 8Z3,Female,High School or Below,45229.0,Single,Nova,4770.55,Standard,2012,11,,,Pre-2018 Standard,Active,2012-11-01,,73,45229.0,False,4-6k,2
442018,Quebec,Montreal,H2T 9K8,Male,High School or Below,45229.0,Single,Nova,4770.55,Standard,2017,7,,,Pre-2018 Standard,Active,2017-07-01,,17,45229.0,False,4-6k,2
804137,British Columbia,Vancouver,V6E 3Z3,Female,High School or Below,45229.0,Single,Nova,4770.55,Standard,2013,3,,,Pre-2018 Standard,Active,2013-03-01,,69,45229.0,False,4-6k,2
743879,British Columbia,Vancouver,V6E 3D9,Female,High School or Below,78644.0,Divorced,Nova,4770.74,Standard,2016,7,,,Pre-2018 Standard,Active,2016-07-01,,29,78644.0,False,4-6k,2
403282,Quebec,Quebec City,G1B 3L5,Male,High School or Below,50249.0,Married,Nova,4772.93,Standard,2017,9,,,Pre-2018 Standard,Active,2017-09-01,,15,50249.0,False,4-6k,2
203947,Ontario,Sudbury,M5V 1G5,Male,Master,105231.0,Divorced,Nova,4772.94,Standard,2017,1,2017.0,7.0,Pre-2018 Standard,Cancelled,2017-01-01,2017-07-01,6,105231.0,False,4-6k,2
360472,Quebec,Montreal,H2Y 2W2,Female,Master,105231.0,Divorced,Nova,4772.94,Standard,2012,12,,,Pre-2018 Standard,Active,2012-12-01,,72,105231.0,False,4-6k,2
568798,Alberta,Edmonton,T3G 6Y6,Male,Master,105231.0,Divorced,Nova,4772.94,Standard,2017,10,,,Pre-2018 Standard,Active,2017-10-01,,14,105231.0,False,4-6k,2
569369,Ontario,Toronto,M2M 6J7,Male,Master,105231.0,Divorced,Nova,4772.94,Standard,2017,6,,,Pre-2018 Standard,Active,2017-06-01,,18,105231.0,False,4-6k,2
858961,Manitoba,Winnipeg,R2C 0M5,Male,Master,105231.0,Divorced,Nova,4772.94,Standard,2014,8,,,Pre-2018 Standard,Active,2014-08-01,,52,105231.0,False,4-6k,2
411734,British Columbia,Victoria,V10 6T5,Male,College,,Single,Nova,4774.38,Standard,2015,1,,,Pre-2018 Standard,Active,2015-01-01,,47,,True,4-6k,2
318902,Ontario,Toronto,P1J 8T7,Male,College,,Single,Nova,4774.75,Standard,2015,5,,,Pre-2018 Standard,Active,2015-05-01,,43,,True,4-6k,2
591367,Ontario,Toronto,P1J 8T7,Female,College,,Married,Nova,4774.75,Standard,2017,4,,,Pre-2018 Standard,Active,2017-04-01,,20,,True,4-6k,2
747993,British Columbia,Vancouver,V5R 1W3,Female,College,,Married,Nova,4774.75,Standard,2017,2,,,Pre-2018 Standard,Active,2017-02-01,,22,,True,4-6k,2
251324,Ontario,Toronto,M2Z 4K1,Female,College,,Married,Nova,4777.12,Standard,2012,9,,,Pre-2018 Standard,Active,2012-09-01,,75,,True,4-6k,2
394946,Quebec,Hull,J8Y 3Z5,Female,College,,Divorced,Nova,4778.68,Standard,2016,11,2017.0,7.0,Pre-2018 Standard,Cancelled,2016-11-01,2017-07-01,8,,True,4-6k,2
190529,Quebec,Montreal,H2Y 2W2,Female,College,,Single,Nova,4784.42,Standard,2015,2,,,Pre-2018 Standard,Active,2015-02-01,,46,,True,4-6k,2
569677,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,58273.0,Divorced,Nova,19690.44,2018 Promotion,2018,3,,,2018 Promotion,Active,2018-03-01,,9,58273.0,False,10-20k,2
331669,Quebec,Montreal,H2T 9K8,Female,College,,Single,Nova,4787.21,Standard,2017,2,2017.0,10.0,Pre-2018 Standard,Cancelled,2017-02-01,2017-10-01,8,,True,4-6k,2
488853,Quebec,Montreal,H2Y 2W2,Male,College,,Married,Nova,4787.47,Standard,2013,1,,,Pre-2018 Standard,Active,2013-01-01,,71,,True,4-6k,2
130032,New Brunswick,Fredericton,E3B 2H2,Female,Doctor,330419.0,Married,Nova,25640.24,2018 Promotion,2018,3,,,2018 Promotion,Active,2018-03-01,,9,330419.0,False,20k+,2
350001,Alberta,Edmonton,T3G 6Y6,Female,College,,Married,Nova,4788.93,Standard,2015,5,,,Pre-2018 Standard,Active,2015-05-01,,43,,True,4-6k,2
873551,New Brunswick,Fredericton,E3B 2H2,Male,College,,Married,Star,2320.52,2018 Promotion,2018,3,,,2018 Promotion,Active,2018-03-01,,9,,True,<4k,3
408561,Manitoba,Winnipeg,R6Y 4T5,Male,Doctor,288934.0,Married,Nova,4791.08,Standard,2016,6,,,Pre-2018 Standard,Active,2016-06-01,,30,288934.0,False,4-6k,2
426124,Quebec,Quebec City,G1B 3L5,Female,Doctor,175830.0,Married,Nova,4792.51,Standard,2017,7,,,Pre-2018 Standard,Active,2017-07-01,,17,175830.0,False,4-6k,2
950304,Quebec,Hull,J8Y 3Z5,Male,Doctor,229203.0,Married,Nova,4792.81,Standard,2014,4,,,Pre-2018 Standard,Active,2014-04-01,,56,229203.0,False,4-6k,2
829476,Ontario,Kingston,M9K 2P4,Female,Master,104812.0,Divorced,Nova,4794.48,Standard,2018,6,,,2018 Standard,Active,2018-06-01,,6,104812.0,False,4-6k,2
626762,Quebec,Hull,J8Y 3Z5,Male,Bachelor,92469.0,Single,Nova,4794.96,Standard,2017,10,,,Pre-2018 Standard,Active,2017-10-01,,14,92469.0,False,4-6k,2
461974,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,56104.0,Married,Nova,4795.39,Standard,2017,11,,,Pre-2018 Standard,Active,2017-11-01,,13,56104.0,False,4-6k,2
819718,Ontario,Toronto,P1J 8T7,Male,Bachelor,88871.0,Married,Nova,4798.24,Standard,2013,2,,,Pre-2018 Standard,Active,2013-02-01,,70,88871.0,False,4-6k,2
165260,New Brunswick,Fredericton,E3B 2H2,Male,College,,Married,Nova,4799.62,Standard,2015,6,,,Pre-2018 Standard,Active,2015-06-01,,42,,True,4-6k,2
551828,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,53719.0,Married,Nova,4802.48,Standard,2013,6,,,Pre-2018 Standard,Active,2013-06-01,,66,53719.0,False,4-6k,2
853641,Ontario,Toronto,M2Z 4K1,Male,Bachelor,53719.0,Married,Nova,4802.48,Standard,2014,11,,,Pre-2018 Standard,Active,2014-11-01,,49,53719.0,False,4-6k,2
617171,Ontario,Toronto,P1W 1K4,Male,College,,Single,Nova,4803.94,Standard,2014,3,,,Pre-2018 Standard,Active,2014-03-01,,57,,True,4-6k,2
924736,British Columbia,Vancouver,V1E 4R6,Female,Doctor,219184.0,Married,Nova,4804.51,Standard,2018,12,,,2018 Standard,Active,2018-12-01,,0,219184.0,False,4-6k,2
487930,New Brunswick,Fredericton,E3B 2H2,Female,College,,Single,Nova,4807.0,Standard,2017,3,,,Pre-2018 Standard,Active,2017-03-01,,21,,True,4-6k,2
855050,Ontario,Kingston,M9K 2P4,Male,High School or Below,67765.0,Married,Nova,4808.96,Standard,2017,11,,,Pre-2018 Standard,Active,2017-11-01,,13,67765.0,False,4-6k,2
664112,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,67052.0,Married,Nova,4809.22,Standard,2017,8,,,Pre-2018 Standard,Active,2017-08-01,,16,67052.0,False,4-6k,2
257301,Quebec,Montreal,H4G 3T4,Male,College,,Divorced,Nova,4811.18,Standard,2012,12,,,Pre-2018 Standard,Active,2012-12-01,,72,,True,4-6k,2
103823,Ontario,Toronto,M1R 4K3,Female,High School or Below,52820.0,Married,Nova,4812.53,Standard,2014,10,,,Pre-2018 Standard,Active,2014-10-01,,50,52820.0,False,4-6k,2
305910,Nova Scotia,Halifax,B3J 9S2,Female,College,,Single,Nova,4814.35,Standard,2017,9,,,Pre-2018 Standard,Active,2017-09-01,,15,,True,4-6k,2
800094,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,90707.0,Divorced,Nova,4815.53,Standard,2015,11,,,Pre-2018 Standard,Active,2015-11-01,,37,90707.0,False,4-6k,2
498998,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,59828.0,Married,Nova,4817.99,Standard,2018,6,,,2018 Standard,Active,2018-06-01,,6,59828.0,False,4-6k,2
869283,Quebec,Montreal,H2Y 4R4,Female,Bachelor,59828.0,Married,Nova,4817.99,Standard,2017,8,,,Pre-2018 Standard,Active,2017-08-01,,16,59828.0,False,4-6k,2
611415,New Brunswick,Fredericton,E3B 2H2,Male,College,,Single,Nova,4818.64,Standard,2013,4,,,Pre-2018 Standard,Active,2013-04-01,,68,,True,4-6k,2
763177,Quebec,Montreal,H4G 3T4,Male,College,,Single,Nova,4818.64,Standard,2013,11,,,Pre-2018 Standard,Active,2013-11-01,,61,,True,4-6k,2
215508,Ontario,Toronto,P2T 6G3,Female,Bachelor,86590.0,Single,Nova,4819.18,Standard,2015,9,,,Pre-2018 Standard,Active,2015-09-01,,39,86590.0,False,4-6k,2
475634,Ontario,London,M5B 3E4,Female,Bachelor,94659.0,Divorced,Nova,4821.16,Standard,2017,6,,,Pre-2018 Standard,Active,2017-06-01,,18,94659.0,False,4-6k,2
726139,Alberta,Calgary,T3E 2V9,Male,Bachelor,51359.0,Married,Nova,4821.42,Standard,2013,9,,,Pre-2018 Standard,Active,2013-09-01,,63,51359.0,False,4-6k,2
663659,New Brunswick,Moncton,E1A 2A7,Female,Master,103242.0,Divorced,Star,2397.04,2018 Promotion,2018,4,,,2018 Promotion,Active,2018-04-01,,8,103242.0,False,<4k,3
596153,Manitoba,Winnipeg,R2C 0M5,Female,College,,Married,Nova,4821.99,Standard,2014,2,,,Pre-2018 Standard,Active,2014-02-01,,58,,True,4-6k,2
215051,Ontario,Kingston,M9K 2P4,Female,Bachelor,85887.0,Divorced,Nova,4822.44,Standard,2017,11,,,Pre-2018 Standard,Active,2017-11-01,,13,85887.0,False,4-6k,2
579377,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,85887.0,Divorced,Nova,4822.44,Standard,2015,10,,,Pre-2018 Standard,Active,2015-10-01,,38,85887.0,False,4-6k,2
126665,British Columbia,Kelowna,V09 2E9,Female,College,,Single,Nova,4825.26,Standard,2016,5,,,Pre-2018 Standard,Active,2016-05-01,,31,,True,4-6k,2
711490,Ontario,Toronto,M8Y 4K8,Female,College,,Single,Nova,4825.26,Standard,2017,7,,,Pre-2018 Standard,Active,2017-07-01,,17,,True,4-6k,2
166955,Manitoba,Winnipeg,R2C 0M5,Female,High School or Below,57604.0,Married,Nova,4826.83,Standard,2016,11,,,Pre-2018 Standard,Active,2016-11-01,,25,57604.0,False,4-6k,2
411296,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,75856.0,Married,Star,2690.48,2018 Promotion,2018,4,,,2018 Promotion,Active,2018-04-01,,8,75856.0,False,<4k,3
112709,New Brunswick,Fredericton,E3B 2H2,Female,Doctor,68387.0,Married,Nova,4834.4,Standard,2016,9,,,Pre-2018 Standard,Active,2016-09-01,,27,68387.0,False,4-6k,2
163645,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,60235.0,Divorced,Nova,4834.71,Standard,2014,5,,,Pre-2018 Standard,Active,2014-05-01,,55,60235.0,False,4-6k,2
752885,Ontario,Trenton,K8V 4B2,Male,Bachelor,60235.0,Divorced,Nova,4834.71,Standard,2012,4,,,Pre-2018 Standard,Active,2012-04-01,,80,60235.0,False,4-6k,2
853232,Ontario,London,M5B 3E4,Male,Bachelor,60235.0,Divorced,Nova,4834.71,Standard,2016,9,2017.0,5.0,Pre-2018 Standard,Cancelled,2016-09-01,2017-05-01,8,60235.0,False,4-6k,2
975692,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,55335.0,Married,Nova,4834.8,Standard,2018,12,,,2018 Standard,Active,2018-12-01,,0,55335.0,False,4-6k,2
262177,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,58729.0,Married,Nova,4835.78,Standard,2017,5,,,Pre-2018 Standard,Active,2017-05-01,,19,58729.0,False,4-6k,2
273391,Ontario,Toronto,P1W 1K4,Male,Doctor,128574.0,Married,Nova,4836.22,Standard,2017,1,,,Pre-2018 Standard,Active,2017-01-01,,23,128574.0,False,4-6k,2
966688,British Columbia,West Vancouver,V6V 8Z3,Male,College,,Divorced,Nova,4836.39,Standard,2015,11,2016.0,12.0,Pre-2018 Standard,Cancelled,2015-11-01,2016-12-01,13,,True,4-6k,2
306869,Ontario,Sudbury,M5V 1G5,Male,College,,Single,Nova,4836.75,Standard,2015,5,,,Pre-2018 Standard,Active,2015-05-01,,43,,True,4-6k,2
904370,Quebec,Quebec City,G1B 3L5,Male,Bachelor,60672.0,Married,Nova,4836.89,Standard,2018,7,,,2018 Standard,Active,2018-07-01,,5,60672.0,False,4-6k,2
511981,Quebec,Montreal,H2T 2J6,Female,Bachelor,49065.0,Married,Nova,4841.06,Standard,2014,2,2017.0,4.0,Pre-2018 Standard,Cancelled,2014-02-01,2017-04-01,38,49065.0,False,4-6k,2
762044,Ontario,Toronto,M2M 7K8,Male,Bachelor,57611.0,Married,Nova,4842.28,Standard,2016,1,,,Pre-2018 Standard,Active,2016-01-01,,35,57611.0,False,4-6k,2
255032,Quebec,Quebec City,G1B 3L5,Male,College,,Married,Nova,4845.0,Standard,2016,10,2017.0,8.0,Pre-2018 Standard,Cancelled,2016-10-01,2017-08-01,10,,True,4-6k,2
419661,British Columbia,Victoria,V10 6T5,Female,College,,Single,Nova,4846.32,Standard,2018,8,,,2018 Standard,Active,2018-08-01,,4,,True,4-6k,2
319193,Ontario,Sudbury,M5V 1G5,Female,Bachelor,58552.0,Married,Nova,4849.7,Standard,2016,10,2017.0,6.0,Pre-2018 Standard,Cancelled,2016-10-01,2017-06-01,8,58552.0,False,4-6k,2
713580,Ontario,Toronto,M2P 4F6,Male,College,,Single,Nova,4853.53,Standard,2017,7,,,Pre-2018 Standard,Active,2017-07-01,,17,,True,4-6k,2
542182,Ontario,Kingston,M9K 2P4,Male,Bachelor,64308.0,Married,Nova,4854.36,Standard,2016,2,,,Pre-2018 Standard,Active,2016-02-01,,34,64308.0,False,4-6k,2
108346,Alberta,Banff,T4V 1D4,Female,Bachelor,53738.0,Single,Nova,4854.75,Standard,2017,12,2018.0,8.0,Pre-2018 Standard,Cancelled,2017-12-01,2018-08-01,8,53738.0,False,4-6k,2
666608,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,47774.0,Single,Nova,4858.12,Standard,2017,2,,,Pre-2018 Standard,Active,2017-02-01,,22,47774.0,False,4-6k,2
324013,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,51283.0,Divorced,Nova,4858.43,Standard,2017,7,2017.0,10.0,Pre-2018 Standard,Cancelled,2017-07-01,2017-10-01,3,51283.0,False,4-6k,2
374736,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,58473.0,Married,Nova,4861.37,Standard,2013,11,,,Pre-2018 Standard,Active,2013-11-01,,61,58473.0,False,4-6k,2
883660,British Columbia,West Vancouver,V6V 8Z3,Male,College,,Single,Nova,4863.27,Standard,2016,1,,,Pre-2018 Standard,Active,2016-01-01,,35,,True,4-6k,2
257369,Quebec,Montreal,H2T 2J6,Female,Bachelor,70490.0,Divorced,Nova,4863.47,Standard,2016,10,2017.0,6.0,Pre-2018 Standard,Cancelled,2016-10-01,2017-06-01,8,70490.0,False,4-6k,2
656858,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,70490.0,Divorced,Nova,4863.47,Standard,2018,5,,,2018 Standard,Active,2018-05-01,,7,70490.0,False,4-6k,2
401060,Quebec,Quebec City,G1B 3L5,Male,Doctor,175095.0,Married,Nova,4867.38,Standard,2015,8,,,Pre-2018 Standard,Active,2015-08-01,,40,175095.0,False,4-6k,2
967347,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,54918.0,Married,Nova,4868.81,Standard,2017,12,,,Pre-2018 Standard,Active,2017-12-01,,12,54918.0,False,4-6k,2
979010,Quebec,Quebec City,G1B 3L5,Male,Bachelor,54918.0,Married,Nova,4868.81,Standard,2013,3,,,Pre-2018 Standard,Active,2013-03-01,,69,54918.0,False,4-6k,2
747816,Ontario,Toronto,P1J 8T7,Female,Bachelor,82578.0,Married,Nova,4872.77,Standard,2013,12,2016.0,9.0,Pre-2018 Standard,Cancelled,2013-12-01,2016-09-01,33,82578.0,False,4-6k,2
407238,Ontario,Kingston,M9K 2P4,Male,College,,Single,Nova,4874.07,Standard,2014,4,,,Pre-2018 Standard,Active,2014-04-01,,56,,True,4-6k,2
705490,Saskatchewan,Regina,S6J 3G0,Female,College,,Single,Nova,4874.07,Standard,2018,5,,,2018 Standard,Active,2018-05-01,,7,,True,4-6k,2
568667,Quebec,Montreal,H2T 2J6,Male,Bachelor,99801.0,Married,Nova,4874.22,Standard,2012,12,,,Pre-2018 Standard,Active,2012-12-01,,72,99801.0,False,4-6k,2
119519,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,81276.0,Married,Nova,4874.67,Standard,2013,7,,,Pre-2018 Standard,Active,2013-07-01,,65,81276.0,False,4-6k,2
587196,Quebec,Montreal,H2Y 4R4,Male,Bachelor,81276.0,Married,Nova,4874.67,Standard,2018,5,,,2018 Standard,Active,2018-05-01,,7,81276.0,False,4-6k,2
539674,Ontario,Toronto,P1L 8X8,Female,Bachelor,48178.0,Single,Nova,4876.32,Standard,2012,11,,,Pre-2018 Standard,Active,2012-11-01,,73,48178.0,False,4-6k,2
602649,Manitoba,Winnipeg,R3R 3T4,Female,Doctor,175792.0,Divorced,Nova,4877.95,Standard,2013,9,2017.0,7.0,Pre-2018 Standard,Cancelled,2013-09-01,2017-07-01,46,175792.0,False,4-6k,2
570637,Saskatchewan,Regina,S6J 3G0,Female,College,,Single,Nova,4879.71,Standard,2013,4,,,Pre-2018 Standard,Active,2013-04-01,,68,,True,4-6k,2
269154,Ontario,Toronto,M2M 7K8,Female,Bachelor,103607.0,Married,Nova,4880.34,Standard,2015,7,,,Pre-2018 Standard,Active,2015-07-01,,41,103607.0,False,4-6k,2
539742,Alberta,Peace River,T9O 2W2,Female,Bachelor,103607.0,Married,Nova,4880.34,Standard,2015,7,,,Pre-2018 Standard,Active,2015-07-01,,41,103607.0,False,4-6k,2
585976,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,59712.0,Married,Nova,4881.3,Standard,2018,7,,,2018 Standard,Active,2018-07-01,,5,59712.0,False,4-6k,2
